"","Model","AUCMEAN","ROCRAUCMEAN","AUC","ROCRAUC"
"120","687","0.594109372955977","0.506040470045162","0.494825434196205","0.494825434196204"
"121","770","0.580535737136888","0.505959799483068","0.505336502058587","0.494663497941413"
"122","142","0.588611475604969","0.519036897426869","0.505555744522266","0.494444255477734"
"123","183","0.587753481946545","0.496488097197995","0.506059669442998","0.493940330557002"
"124","568","0.591396748856042","0.486739360075733","0.506080373621693","0.493919626378307"
"125","123","0.557729904006776","0.502098420902963","0.506084440513937","0.493915559486063"
"126","424","0.560384169144158","0.496343666609413","0.50617576073068","0.49382423926932"
"127","761","0.581927966873884","0.505545491796072","0.506419034830344","0.493580965169656"
"128","138","0.591349344594604","0.505367991797075","0.493564697600681","0.493564697600681"
"129","584","0.632766830722188","0.516020049989693","0.506810050913321","0.493189949086679"
"130","352","0.576795508688794","0.515743821303467","0.50687119930434","0.493128800695661"
"131","820","0.596341318145183","0.492841566773189","0.507097466400076","0.492877762528986"
"132","298","0.585981317124675","0.497303489158438","0.507289719487956","0.492710280512044"
"133","149","0.598012292010284","0.516882008384596","0.50730155044721","0.49269844955279"
"134","7","0.579969288183007","0.511449700819476","0.507307835644314","0.492692164355685"
"135","353","0.588389945530619","0.508075680862252","0.507615440584923","0.492384559415077"
"136","139","0.583789574233315","0.50045679637664","0.492354242581989","0.492354242581988"
"137","795","0.545612058813757","0.504411378780211","0.507805105650466","0.492194894349534"
"138","344","0.580667810907846","0.502908723221223","0.508030263593772","0.491969736406228"
"139","694","0.58819456872623","0.493895893965819","0.508214752614642","0.491785247385358"
"140","610","0.600240883140409","0.487219271555185","0.50836707621504","0.491632923784961"
"141","736","0.580608338547919","0.492877499245824","0.508492780157115","0.491507219842886"
"142","367","0.57950466528369","0.506238065859293","0.508583360938905","0.491416639061095"
"143","281","0.589824814162517","0.490766078493875","0.509129063934504","0.490870936065497"
"144","173","0.58983972280944","0.494102515038854","0.509518746154938","0.490481253845061"
"145","174","0.589000254903264","0.491753414397135","0.509529098244286","0.490470901755714"
"146","561","0.59077934612508","0.494964877380173","0.509980153565851","0.49001984643415"
"147","676","0.564128860717241","0.49578421521146","0.510193110832426","0.489806889167574"
"148","162","0.577063307573418","0.500048525582533","0.510305504945341","0.489694495054659"
"149","131","0.578921402062849","0.499786789914305","0.510493321423501","0.489506678576499"
"150","594","0.601843986802385","0.499683259207253","0.510919235956651","0.489080764043349"
"151","32","0.573818501647812","0.500735547112023","0.511020538545265","0.488979461454735"
"152","156","0.588654094957259","0.513812244174957","0.511300044957645","0.488699955042355"
"153","670","0.584579765251447","0.493986928321148","0.511635008991529","0.488364991008471"
"154","718","0.574198814259428","0.490451717722422","0.512193282381335","0.487806717618665"
"155","707","0.589411640634406","0.501910696936577","0.512205852775543","0.487794147224457"
"156","695","0.590463820426112","0.505287356161461","0.512311222256401","0.487688777743599"
"157","592","0.589062844553895","0.501726364636968","0.512404760778004","0.487595239221996"
"158","370","0.577705431738955","0.499061536554619","0.512432119871279","0.487567880128721"
"159","423","0.58150075301483","0.49803073553446","0.512540077374473","0.487459922625527"
"160","712","0.584590389363174","0.493312779875425","0.512609584260092","0.487390415739908"
"161","232","0.586061013634664","0.496525096945932","0.512618457479532","0.487381542520468"
"162","705","0.587301405677083","0.495363038889645","0.512665781316549","0.487334218683451"
"163","704","0.558308701386512","0.497120749337056","0.51277189023236","0.48722810976764"
"164","580","0.578635648759923","0.497640085728756","0.512794442998438","0.487205557001562"
"165","652","0.584812380990254","0.484922795216623","0.512882066040415","0.487117933959585"
"166","239","0.575934254336779","0.494839775762522","0.512931977899768","0.487068022100232"
"167","160","0.57202415908037","0.496848245529554","0.512941590554162","0.487058409445837"
"168","169","0.598266647666561","0.492812630819258","0.51323366736075","0.486766332639249"
"169","132","0.581830724700065","0.488246805226149","0.513640356585112","0.486359643414888"
"170","400","0.590748738275828","0.493595442259481","0.513703947991103","0.486254273934031"
"171","564","0.563815862205641","0.486964608651117","0.513758666177654","0.486241333822346"
"172","323","0.583142089526329","0.491212169819416","0.513962750224788","0.486037249775212"
"173","669","0.560663437759244","0.492993321098657","0.513971623444229","0.486028376555771"
"174","372","0.581333159424926","0.496421045362947","0.514199369409872","0.485800630590128"
"175","659","0.57665410626382","0.488023248670404","0.514289580474185","0.485710419525816"
"176","709","0.564327308242798","0.497026129461211","0.514460389948417","0.485539610051583"
"177","422","0.584992066581366","0.497846816906076","0.514565019994321","0.485434980005679"
"178","78","0.598184412923964","0.486464707817552","0.514628981117789","0.485371018882212"
"179","743","0.594218311437158","0.488543602116551","0.514959508541953","0.485040491458047"
"180","124","0.590234768547801","0.489660410490567","0.514984649330368","0.485015350669633"
"181","29","0.587613204299785","0.492983651104443","0.515300388055464","0.484699611944537"
"182","683","0.560967337661586","0.493628720124439","0.515301127490417","0.484698872509583"
"183","340","0.559376631690535","0.492240135411043","0.515430528607259","0.48456947139274"
"184","167","0.571204350590428","0.492226708814992","0.515903766977427","0.484096233022573"
"185","508","0.580634456509263","0.487941113651785","0.515998044933983","0.484001955066017"
"186","250","0.572651350670314","0.491454871520951","0.516138907292603","0.483861092707397"
"187","802","0.583625718392625","0.485887696732197","0.516149629099427","0.483850370900573"
"188","217","0.59204366042848","0.51338784681127","0.51628457597842","0.48371542402158"
"189","316","0.580780666100326","0.496307809620648","0.516609187922957","0.483390812077043"
"190","15","0.593707269082898","0.483354495774049","0.51731534830344","0.48268465169656"
"191","758","0.586264187842458","0.493104323351227","0.51731534830344","0.48268465169656"
"192","573","0.579503805782782","0.494682269855403","0.517375242534665","0.482624757465336"
"193","491","0.586495601128389","0.490182367470922","0.517414432587194","0.482585567412806"
"194","383","0.588363108232497","0.490453036818846","0.51744400998533","0.48255599001467"
"195","208","0.588581837529158","0.487210188413023","0.517449186030003","0.482550813969997"
"196","428","0.598193388060455","0.486328893185704","0.517816685201836","0.482183314798163"
"197","386","0.587190921762419","0.492926788496448","0.517821121811556","0.482178878188444"
"198","157","0.573279699635447","0.498898317000194","0.517865118191283","0.482134881808717"
"199","128","0.58028682323707","0.487122377557048","0.517984167218778","0.482015832781222"
"200","384","0.594077188110808","0.492538713327365","0.518184923808622","0.481815076191378"
"201","672","0.588094600963264","0.49798188130991","0.518372000851829","0.481627999148171"
"202","135","0.585936691639043","0.504019043417167","0.518694764208982","0.481305235791017"
"203","356","0.579729844997695","0.489702683065057","0.518731366239175","0.481268633760825"
"204","170","0.591971575534172","0.491054149965818","0.5187531795703","0.481246820429701"
"205","213","0.589104697674115","0.494304473578322","0.518788302730585","0.481211697269415"
"206","526","0.586883038024461","0.473482348053241","0.51927632979982","0.48072367020018"
"207","393","0.580095427958479","0.496879551775982","0.519481892716862","0.480518107283138"
"208","776","0.581284968263877","0.490637038285645","0.519523301074251","0.480476698925749"
"209","533","0.583044770907484","0.488238962533854","0.519620906488098","0.480379093511902"
"210","751","0.575893751618573","0.497989821652626","0.519643828971653","0.480356171028347"
"211","296","0.594156435383216","0.490659023363261","0.519749568169987","0.480250431830013"
"212","218","0.599564222125126","0.483663045773098","0.519934426908334","0.480065573091666"
"213","380","0.597826000358968","0.490204928242588","0.520187313662392","0.479812686337608"
"214","225","0.575925284023968","0.487469177347564","0.520262736027637","0.479737263972363"
"215","377","0.574900670135964","0.491603001913664","0.520509707302068","0.479490292697932"
"216","783","0.576918910130404","0.487430132854475","0.52058882684208","0.47941117315792"
"217","754","0.587950401096009","0.484487515677047","0.52067608016658","0.47932391983342"
"218","662","0.573305562687263","0.489478331657342","0.520690868865648","0.479309131134352"
"219","407","0.593814680775594","0.480784666893994","0.520996994936349","0.479003005063651"
"220","714","0.577258467143094","0.489002516480409","0.52104949481804","0.47895050518196"
"221","794","0.570085905929429","0.490492271578301","0.521149852143296","0.478850147856705"
"222","827","0.581321006521858","0.483456253910492","0.521167064975628","0.478832935024372"
"223","667","0.580393261992744","0.495275390920104","0.52119590293881","0.47880409706119"
"224","88","0.567037337453819","0.484668195015017","0.521347487104254","0.478652512895746"
"225","84","0.587536980176686","0.484729878946017","0.521461360087076","0.478538639912925"
"226","838","0.590837910865436","0.486580769067176","0.521636606171028","0.478363393828972"
"227","459","0.567939923413825","0.48812512643141","0.521735690454782","0.478264309545218"
"228","242","0.576163085874967","0.493871171756234","0.52194605969902","0.47805394030098"
"229","762","0.58493742165593","0.482615880222933","0.522181569731674","0.477818430268326"
"230","99","0.592575104023585","0.47930112460245","0.522206710520089","0.477793289479911"
"231","389","0.572542567559934","0.486388200303738","0.522239985092991","0.477760014907009"
"232","681","0.576358687675807","0.493507640132664","0.522245161137665","0.477754838862335"
"233","690","0.559617293223596","0.48595693946451","0.522287678647485","0.477712321352515"
"234","86","0.59338744258515","0.487141145511695","0.522293224409635","0.477706775590365"
"235","299","0.593203804057713","0.482075778828585","0.522312449718423","0.477687550281576"
"236","510","0.604591868317584","0.483961454420336","0.522335372201978","0.477664627798022"
"237","292","0.575460080289221","0.483135721412231","0.522567554777341","0.477432445222659"
"238","697","0.56267082330187","0.487718174138598","0.523099208508826","0.476900791491174"
"239","587","0.583782171192098","0.487949407668641","0.523325475604562","0.476674524395438"
"240","769","0.581616747896353","0.485430037619473","0.523329172779329","0.476670827220672"
"241","305","0.572581032848157","0.483468964029964","0.523489630164214","0.476510369835786"
"242","379","0.599293022609199","0.487236491714626","0.523609418626662","0.476390581373337"
"243","835","0.575521475564626","0.492429461591613","0.523770245729024","0.476229754270976"
"244","570","0.587063516128193","0.490866534535797","0.523778749230988","0.476221250769012"
"245","797","0.579410994939729","0.487640347429918","0.523826812502958","0.476173187497042"
"246","790","0.587256157250401","0.488964105974507","0.523967305144101","0.476032694855899"
"247","113","0.584892020417949","0.48317071489169","0.524161776536842","0.475838223463158"
"248","840","0.577673271919644","0.486028226340581","0.524174346931049","0.47582565306895"
"249","432","0.597224523190661","0.480775329231599","0.524393219677251","0.475606780322748"
"250","515","0.600631405302071","0.478036657317714","0.524408747811273","0.475591252188727"
"251","449","0.582488116927649","0.485773969827472","0.524590648809806","0.475409351190194"
"252","577","0.57687195624848","0.490495320138775","0.52465165219346","0.475348347806541"
"253","89","0.589100056820258","0.477813022210275","0.524757021674317","0.475242978325683"
"254","334","0.573948364198509","0.488890943384316","0.524830965169656","0.475169034830344"
"255","418","0.576891320209432","0.481952775939231","0.524855366523118","0.475144633476883"
"256","300","0.594034627386359","0.482446028435144","0.52493892267285","0.47506107732715"
"257","345","0.576693130051779","0.486457639147703","0.525598128933794","0.474401871066206"
"258","291","0.571024040770461","0.486235821108644","0.525645083053334","0.474354916946666"
"259","127","0.591647329994853","0.480235701851898","0.525817371397473","0.474182628602527"
"260","176","0.594220505729794","0.488527874169031","0.525975610477498","0.474024389522503"
"261","347","0.582961582353441","0.479493121609535","0.525991138611519","0.474008861388481"
"262","431","0.581012183320886","0.482137124693941","0.526263620391841","0.473736379608159"
"263","756","0.583052658944155","0.488373329820263","0.526434060148597","0.473565939851403"
"264","309","0.592336247882736","0.485680053125051","0.526476947375893","0.473523052624107"
"265","348","0.58305519187161","0.482229083690432","0.526737228479485","0.473262771520515"
"266","506","0.605182793520835","0.482642299056579","0.526933178742132","0.473066821257868"
"267","346","0.580759870210915","0.483141275552363","0.527044833420094","0.472955166579907"
"268","81","0.574967554212572","0.48042288752341","0.527149833183475","0.472850166816525"
"269","787","0.579697333642235","0.489509520910305","0.527348371468459","0.472651628531541"
"270","599","0.566972691964468","0.482171503505095","0.527360572145189","0.472639427854811"
"271","222","0.595803797729833","0.471821371354895","0.52759423359046","0.472405766409541"
"272","567","0.573914536991646","0.48747390748513","0.527745817755904","0.472254182244097"
"273","350","0.579546906727102","0.483864601355459","0.528023105863423","0.471976894136577"
"274","716","0.57771337952929","0.48495167343854","0.528128475344281","0.471871524655719"
"275","302","0.60676004518966","0.479896010660378","0.528281908097109","0.471718091902892"
"276","8","0.594324038033403","0.47513950549293","0.528309267190384","0.471690732809616"
"277","565","0.573057834895296","0.486600233694467","0.528707822630259","0.471292177369741"
"278","590","0.595086487462987","0.486015072428288","0.52890673063272","0.47109326936728"
"279","498","0.575158432869733","0.473549155308056","0.52895257559983","0.47104742440017"
"280","703","0.584407066041257","0.482727010890082","0.52895590305712","0.47104409694288"
"281","460","0.577817370061855","0.476743438614762","0.529095286545833","0.470904713454168"
"282","600","0.59471263022037","0.470238722155324","0.529096025980787","0.470903974019214"
"283","596","0.595248656955217","0.477579717499706","0.529201765179121","0.470798234820879"
"284","341","0.588924526785063","0.484780676375926","0.529235779186977","0.470764220813023"
"285","435","0.574039218934875","0.478069001480331","0.529363701433912","0.470636298566088"
"286","680","0.579640596261968","0.480958601581812","0.529449475888505","0.470550524111495"
"287","390","0.598355866731737","0.473587917267774","0.529984087359803","0.470015912640197"
"288","82","0.591554826972348","0.481828718400264","0.530190389711798","0.469809610288202"
"289","171","0.593445915111792","0.477331111632534","0.530446973640623","0.469553026359377"
"290","593","0.598001653711213","0.474941030328317","0.530535705835029","0.469464294164971"
"291","417","0.579248341483007","0.480175400051803","0.530670282996545","0.469329717003455"
"292","197","0.574121361350996","0.484127861852272","0.530946092234158","0.469053907765841"
"293","800","0.594690734200941","0.476284654017723","0.531109507358857","0.468890492641143"
"294","295","0.595829385786284","0.478490471153445","0.531123556622971","0.468876443377029"
"295","665","0.57916115540627","0.474181274634593","0.531131690407458","0.468868309592541"
"296","406","0.576186303598649","0.479494206548096","0.531372746202262","0.468627253797737"
"297","85","0.5980018561196","0.473211976129449","0.531426724953859","0.468573275046141"
"298","90","0.587357956909863","0.46904485294225","0.531897005584213","0.468102994415787"
"299","339","0.593440643612422","0.477016103133121","0.532225314703516","0.467774685296484"
"300","749","0.589782907965716","0.481159646444815","0.532331793336804","0.467668206663196"
"301","744","0.574884097971172","0.484412233748292","0.53247080710804","0.46752919289196"
"302","617","0.582674833846709","0.475674912403773","0.532556581562633","0.467443418437367"
"303","485","0.565006057992682","0.488568573290637","0.532637919407506","0.467362080592495"
"304","35","0.58305241225636","0.476979925768819","0.532728869906772","0.467271130093228"
"305","550","0.569321077024541","0.470452154781779","0.533043869196914","0.466956130803085"
"306","75","0.587503507922819","0.476850332981718","0.533046826936728","0.466953173063272"
"307","77","0.580200352302568","0.470460682107209","0.533146650655435","0.466853349344564"
"308","557","0.574110498739199","0.46620110079889","0.533363674814254","0.466636325185746"
"309","828","0.575916447397775","0.481594693833858","0.533428005655199","0.466571994344802"
"310","349","0.578654117249996","0.477530542295538","0.533597705977001","0.466402294022999"
"311","833","0.583376820318771","0.474785375808402","0.533614712980928","0.466385287019072"
"312","589","0.6050895164025","0.47807476844406","0.533619889025602","0.466380110974398"
"313","179","0.578876874083555","0.478621881274721","0.533927863683687","0.466072136316313"
"314","290","0.598894669104313","0.52190972866349","0.533958696916812","0.466041303083188"
"315","338","0.594240514429635","0.474701859888513","0.534342686692537","0.465657313307463"
"316","285","0.580732975044749","0.466702037504621","0.534647703610809","0.465352296389191"
"317","245","0.568385619993253","0.478404555402959","0.534897632625053","0.465102367374946"
"318","566","0.563489082993388","0.477859335529953","0.534960484596091","0.465039515403909"
"319","336","0.571250430683867","0.482042377635837","0.534973794425252","0.465026205574749"
"320","201","0.584039802358446","0.474489436093877","0.535019639392362","0.464980360607638"
"321","780","0.580995267263553","0.482719175690151","0.535219286829776","0.464780713170224"
"322","688","0.580709300234044","0.483539672891429","0.53522224456959","0.46477775543041"
"323","397","0.58267190181572","0.47013333601061","0.535519497420851","0.46448050257915"
"324","502","0.587292861258467","0.459200372252375","0.535795306658464","0.464204693341536"
"325","505","0.608282839836391","0.46837167559357","0.535796046093417","0.464203953906583"
"326","427","0.590887702827573","0.519564754040035","0.535915095120912","0.464084904879088"
"327","411","0.572395405055041","0.469688945582425","0.535919531730633","0.464080468269368"
"328","509","0.596436879882458","0.463199376526824","0.536079249680564","0.463920750319436"
"329","674","0.586196444123544","0.467864795562696","0.536091080639818","0.463908919360182"
"330","606","0.579838994221758","0.469799464983796","0.536198668425536","0.463801331574464"
"331","221","0.5810348538326","0.472019669942416","0.536336203326866","0.463663796673134"
"332","439","0.577834827073798","0.471791934447991","0.536448967157257","0.463551032842743"
"333","495","0.582280480552443","0.457149080906337","0.536840867682552","0.463159132317448"
"334","33","0.580037366507761","0.480377879380395","0.537003543372297","0.462996456627703"
"335","175","0.591434132028317","0.482276729485756","0.537190620415503","0.462809379584497"
"336","700","0.596821017132163","0.476666541716368","0.537356993280015","0.462643006719985"
"337","434","0.598243253510765","0.474403815736923","0.537465690218163","0.462534309781837"
"338","95","0.590461222179416","0.471566716780847","0.537574017438834","0.462425982561166"
"339","602","0.592566961387927","0.471083643955016","0.537589175855378","0.462410824144621"
"340","544","0.57819962932521","0.470852508369826","0.537958153897118","0.462041846102882"
"341","333","0.5830274794614","0.467252878490833","0.538050583266291","0.461949416733709"
"342","275","0.564116714663977","0.483902741919673","0.538060565638162","0.461939434361838"
"343","252","0.570796104516112","0.479856469850955","0.538149667550045","0.461850332449955"
"344","710","0.572397621768389","0.475694747594346","0.538192957335528","0.461807042664473"
"345","329","0.573428229962189","0.483073928851793","0.538293857365955","0.461706142634044"
"346","627","0.58080097578344","0.474379525483797","0.538300881998012","0.461699118001988"
"347","205","0.578091151643227","0.492957249461531","0.538316410132033","0.461683589867966"
"348","603","0.586285230639817","0.46552643921481","0.538420300742984","0.461579699257016"
"349","327","0.572841223156287","0.471073933890256","0.538437307746912","0.461562692253088"
"350","492","0.570892464814848","0.483902019703902","0.538512360394681","0.461487639605319"
"351","92","0.59704471460915","0.471868882969599","0.538562272254034","0.461437727745966"
"352","121","0.582079045300746","0.489940762185441","0.538614032700771","0.461385967299229"
"353","522","0.590022759297842","0.465689347282154","0.538682800151436","0.461317199848564"
"354","671","0.572837038230517","0.47086747596587","0.53869241280583","0.46130758719417"
"355","42","0.584192173175194","0.482567744499294","0.538693891675737","0.461306108324263"
"356","773","0.579989493569941","0.477090288099915","0.538931250295774","0.461068749704226"
"357","711","0.56680325689246","0.473169707064879","0.53896193684634","0.46103806315366"
"358","757","0.58839831510294","0.47316686353006","0.539130897733188","0.460869102266812"
"359","392","0.589781888778648","0.470503193248888","0.539156777956557","0.460843222043444"
"360","729","0.589826202050515","0.47473859167256","0.539211496143107","0.460788503856893"
"361","65","0.581638146681248","0.483097502276633","0.539541653849794","0.460458346150206"
"362","413","0.570684300314767","0.481837395517494","0.539605614973262","0.460394385026738"
"363","660","0.574518101152123","0.473806633980807","0.539668097226823","0.460331902773177"
"364","554","0.593084593351766","0.461387939984351","0.539685473948228","0.460314526051772"
"365","374","0.698076923076923","0.549038461538462","0.539701770736253","0.460298229263747"
