"","Model","AUCMEAN","ROCRAUCMEAN","AUC","ROCRAUC"
"364","836","0.961252607742238","0.961252607742238","0.959441565602531","0.959441565602531"
"365","35","0.978280376495208","0.978280376495208","0.959419718607043","0.959419718607051"
"366","798","0.97450486375438","0.97450486375438","0.959336197473266","0.959336197473264"
"367","105","0.975990134602025","0.975990134602025","0.959316416152108","0.959316416152105"
"368","296","0.966825353423917","0.966825353423917","0.959240221433574","0.959240221433574"
"369","814","0.968652096712734","0.968652096712734","0.959105781713854","0.959105781713853"
"370","667","0.971331810933591","0.971331810933591","0.959074278128306","0.959074278128306"
"371","596","0.964912914921622","0.964912914921622","0.959013835202546","0.959013835202552"
"372","806","0.965062726652075","0.965062726652075","0.958918591804379","0.958918591804383"
"373","672","0.971236760330027","0.971236760330027","0.958892216709502","0.958892216709494"
"374","756","0.972346009774754","0.972346009774754","0.958835803312126","0.958835803312141"
"375","506","0.966818362780437","0.966818362780437","0.958464720380036","0.958464720380036"
"376","817","0.968482894463351","0.968482894463351","0.958463621417749","0.958463621417745"
"377","373","0.970007367743339","0.970007367743339","0.958451532832597","0.958451532832597"
"378","222","0.963862895351624","0.963862895351624","0.95833101330184","0.958331013301838"
"379","386","0.964734435891121","0.964734435891121","0.958285589527329","0.958285589527333"
"380","338","0.967422091908063","0.967422091908063","0.958245294243489","0.958245294243489"
"381","650","0.96370806255041","0.96370806255041","0.958232106696051","0.958232106696052"
"382","751","0.970254762607462","0.970254762607462","0.958126972637304","0.958126972637304"
"383","695","0.959508600409094","0.959508600409094","0.958050777918771","0.958050777918771"
"384","219","0.960955219906942","0.960955219906942","0.958034293484472","0.958034293484473"
"385","86","0.96651283737243","0.96651283737243","0.957936852161732","0.957936852161732"
"386","186","0.961263338501704","0.961263338501704","0.957858825839387","0.957858825839387"
"387","128","0.968421759808926","0.968421759808926","0.95778702697","0.95778702697"
"388","410","0.960185824232312","0.960185824232312","0.957758820271312","0.957758820271312"
"389","653","0.968079822946769","0.968079822946769","0.957546720550009","0.957546720550009"
"390","413","0.976659221447341","0.976659221447341","0.95744451705736","0.957444517057368"
"391","709","0.959058622844662","0.959058622844662","0.957403489131996","0.957403489131995"
"392","432","0.961777345357744","0.961777345357744","0.957248901770355","0.957248901770357"
"393","548","0.966624687072975","0.966624687072975","0.95713387705103","0.95713387705103"
"394","716","0.965173487656242","0.965173487656242","0.957069038276124","0.957069038276124"
"395","702","0.959824281180851","0.959824281180851","0.95706171186088","0.95706171186088"
"396","151","0.959701323168719","0.959701323168719","0.956907857140764","0.956907857140764"
"397","368","0.96074240900085","0.96074240900085","0.956743745439307","0.956743745439307"
"398","245","0.97728530178506","0.97728530178506","0.956737517986349","0.956737517986349"
"399","326","0.958489416575427","0.958489416575427","0.956709311287661","0.956709311287661"
"400","375","0.959879040173327","0.959879040173327","0.956674510815254","0.956674510815254"
"401","512","0.963477128918983","0.963477128918983","0.956390978545326","0.956390978545326"
"402","333","0.958263498523464","0.958263498523464","0.956374127790265","0.956374127790265"
"403","571","0.959330134302295","0.959330134302295","0.956132722407988","0.956132722407988"
"404","119","0.979392864633432","0.979392864633432","0.956032716839912","0.956032716839912"
"405","165","0.958903705152955","0.958903705152955","0.955886188535039","0.955886188535039"
"406","158","0.958643120574816","0.958643120574816","0.9558594471194","0.9558594471194"
"407","429","0.960650291949658","0.960650291949658","0.955829775137663","0.955829775137663"
"408","768","0.965225699114196","0.965225699114196","0.955797538910591","0.955797538910587"
"409","371","0.976736687477254","0.976736687477254","0.955716215701387","0.955716215701391"
"410","788","0.957682668292213","0.957682668292213","0.955711453531479","0.955711453531479"
"411","112","0.975379248032741","0.975379248032741","0.955680316266693","0.955680316266697"
"412","116","0.957952511214992","0.957952511214992","0.955668594002304","0.955668594002304"
"413","193","0.958583105030111","0.958583105030111","0.955663465511633","0.955663465511633"
"414","180","0.964947619146777","0.964947619146778","0.95566126758706","0.955661267587061"
"415","543","0.958532886865922","0.958532886865922","0.955656139096389","0.955656139096389"
"416","536","0.958775703757636","0.958775703757636","0.955655772775627","0.955655772775627"
"417","32","0.957239936985994","0.957239936985994","0.955648812681146","0.955648812681146"
"418","399","0.976353823132993","0.976353823132993","0.955642218907426","0.955642218907429"
"419","606","0.960016984671711","0.960016984671711","0.95560925003883","0.95560925003883"
"420","84","0.962243990130455","0.962243990130455","0.955582142302429","0.955582142302429"
"421","302","0.963332960111211","0.963332960111211","0.955366013052741","0.955366013052741"
"422","705","0.959204948264884","0.959204948264884","0.955357221354449","0.955357221354461"
"423","585","0.959701578881895","0.959701578881895","0.955340004278627","0.955340004278627"
"424","840","0.970963088273024","0.970963088273024","0.955157942859822","0.955157942859822"
"425","354","0.958623613993148","0.958623613993148","0.955083579745099","0.955083579745099"
"426","698","0.957756255293697","0.957756255293697","0.954914705873734","0.954914705873738"
"427","312","0.959923489668942","0.959923489668942","0.954842174362822","0.954842174362822"
"428","29","0.960230414977609","0.960230414977609","0.954738871907886","0.954738871907888"
"429","743","0.960803303307173","0.960803303307173","0.954691982850327","0.954691982850326"
"430","329","0.976500308217897","0.976500308217897","0.9544355583168","0.954435558316803"
"431","96","0.966111974399368","0.966111974399368","0.95435496774912","0.954354967749119"
"432","417","0.956827908655743","0.956827908655743","0.954353502466071","0.954353502466071"
"433","746","0.9579697896622","0.9579697896622","0.954192321330712","0.954192321330711"
"434","220","0.958927213828626","0.958927213828626","0.954168144160407","0.954168144160413"
"435","361","0.958068884119944","0.958068884119944","0.954167411518883","0.954167411518883"
"436","197","0.959575877564558","0.959575877564558","0.954130779442665","0.954130779442666"
"437","827","0.960807088959372","0.960807088959372","0.953828198493103","0.953828198493114"
"438","144","0.957276236793894","0.957276236793894","0.953808050851183","0.953808050851183"
"439","396","0.958359315951542","0.958359315951542","0.953782042077068","0.953782042077068"
"440","8","0.958933531993033","0.958933531993033","0.953631850564574","0.953631850564575"
"441","102","0.95772282163016","0.95772282163016","0.953574704525673","0.953574704525673"
"442","732","0.957002556975153","0.957002556975153","0.953414256031838","0.953414256031838"
"443","196","0.974821892305106","0.974821892305106","0.953395207352204","0.953395207352209"
"444","609","0.977999494888282","0.977999494888282","0.953362238483608","0.95336223848361"
"445","200","0.9563393312815","0.9563393312815","0.953294102821842","0.953294102821842"
"446","830","0.95640221063927","0.95640221063927","0.953231828292271","0.953231828292271"
"447","249","0.955657751198821","0.955657751198821","0.953179078102517","0.953179078102517"
"448","833","0.975428226271493","0.975428226271493","0.953142446026299","0.9531424460263"
"449","753","0.956367555467086","0.956367555467086","0.953125961592001","0.953125961592001"
"450","504","0.956316721907908","0.956316721907908","0.953116070931422","0.95311607093143"
"451","203","0.978887291570873","0.978887291570873","0.953110942440751","0.953110942440747"
"452","306","0.965386480759594","0.965386480759594","0.953052331118802","0.953052331118792"
"453","581","0.977262004965565","0.977262004965565","0.953040608854412","0.95304060885441"
"454","390","0.963473183809726","0.963473183809726","0.953028886590023","0.953028886590021"
"455","522","0.958414852179268","0.958414852179268","0.953018995929444","0.953018995929444"
"456","620","0.956058150545597","0.956058150545597","0.952960018286732","0.952960018286732"
"457","294","0.955218220803892","0.955218220803892","0.952943167531672","0.952943167531682"
"458","627","0.955972150386987","0.955972150386987","0.952906901776216","0.952906901776216"
"459","665","0.972281516966937","0.972281516966937","0.952880893002101","0.952880893002102"
"460","600","0.961384867007061","0.961384867007061","0.952757809226008","0.952757809226006"
"461","109","0.955747516785975","0.955747516785975","0.952755977622197","0.952755977622197"
"462","557","0.957222114183439","0.957222114183439","0.952623003185525","0.952623003185525"
"463","455","0.976613814673316","0.976613814673316","0.952526294504309","0.952526294504312"
"464","539","0.975821535159529","0.975821535159529","0.952457426201019","0.952457426201024"
"465","347","0.954865610332256","0.954865610332256","0.952343500443981","0.952343500443981"
"466","452","0.95471242427432","0.95471242427432","0.952192942610724","0.952192942610724"
"467","39","0.954572460020844","0.954572460020844","0.952159241100603","0.952159241100603"
"468","726","0.96242250151272","0.96242250151272","0.952158508459079","0.95215850845909"
"469","837","0.95562078202084","0.95562078202084","0.952062166098625","0.952062166098625"
"470","430","0.957122607199087","0.957122607199087","0.951883767887443","0.951883767887444"
"471","719","0.961445212265017","0.961445212265017","0.951797316187568","0.951797316187571"
"472","459","0.954002587411764","0.954002587411764","0.951492537313433","0.951492537313433"
"473","725","0.953410062612897","0.953410062612897","0.951431728066911","0.951431728066911"
"474","516","0.964706333122645","0.964706333122645","0.95136945353734","0.951369453537347"
"475","564","0.954066855311728","0.954066855311728","0.951317069668348","0.951317069668348"
"476","137","0.955321619413725","0.955321619413725","0.951296555705666","0.951296555705666"
"477","795","0.953129009089681","0.953129009089681","0.951291060894233","0.951291060894233"
"478","113","0.959218549070039","0.959218549070039","0.950813012299586","0.950813012299585"
"479","123","0.953776685423817","0.953776685423817","0.950745609279344","0.950745609279344"
"480","182","0.971653387038014","0.971653387038014","0.950722531071327","0.950722531071326"
"481","239","0.958287859235421","0.958287859235421","0.950707145599315","0.950707145599318"
"482","647","0.9552199170664","0.9552199170664","0.950668681919286","0.950668681919298"
"483","319","0.952819428340157","0.952819428340157","0.950386614932407","0.950386614932406"
"484","529","0.953249600543863","0.953249600543863","0.95038551597012","0.95038551597012"
"485","89","0.961446567119313","0.961446567119313","0.950266828043173","0.950266828043171"
"486","623","0.975838969216485","0.975838969216485","0.950208949362748","0.950208949362747"
"487","323","0.959102658184895","0.959102658184895","0.950176713135676","0.950176713135671"
"488","509","0.958661259868013","0.958661259868013","0.950164990871287","0.950164990871286"
"489","646","0.955927053415782","0.955927053415782","0.950114804926868","0.950114804926868"
"490","816","0.954195901195611","0.954195901195611","0.950089528794277","0.950089528794277"
"491","15","0.953940977187301","0.953940977187301","0.950045203982053","0.950045203982048"
"492","662","0.952147320575702","0.952147320575702","0.949928347658917","0.949928347658917"
"493","575","0.955453491803676","0.955453491803676","0.949712584729992","0.949712584729992"
"494","810","0.96167934802305","0.96167934802305","0.949647013313562","0.949647013313566"
"495","235","0.951744608309575","0.951744608309575","0.949388024534699","0.949388024534699"
"496","749","0.974833822479478","0.974833822479478","0.949357619911438","0.949357619911444"
"497","739","0.952818944546596","0.952818944546596","0.949355055666103","0.949355055666103"
"498","207","0.952020110282591","0.952020110282591","0.94934956085467","0.94934956085467"
"499","299","0.958939130724009","0.958939130724009","0.949256515381076","0.949256515381072"
"500","532","0.97673686296432","0.97673686296432","0.949197904059127","0.949197904059131"
"501","365","0.955182834265265","0.955182834265265","0.949192775568457","0.949192775568456"
"502","700","0.960187828273306","0.960187828273306","0.949060167452547","0.949060167452553"
"503","826","0.975856302611576","0.975856302611576","0.949003021413646","0.949003021413643"
"504","79","0.952968606150543","0.952968606150543","0.948919866600631","0.948919866600631"
"505","714","0.959412168162362","0.959412168162362","0.948890927260419","0.948890927260414"
"506","242","0.948947923992574","0.95161459065924","0.948792753296154","0.948792753296154"
"507","350","0.976241602666912","0.976241602666912","0.94875685386146","0.948756853861452"
"508","658","0.972597266007628","0.972597266007628","0.948672600086159","0.948672600086163"
"509","407","0.954044841674171","0.954044841674171","0.948407017533577","0.948407017533574"
"510","403","0.951541957916668","0.951541957916668","0.948330090173519","0.948330090173519"
"511","560","0.976680489216093","0.976680489216093","0.948254994417272","0.948254994417267"
"512","823","0.950978521013157","0.950978521013157","0.948094179602674","0.948094179602674"
"513","95","0.950868370826406","0.950868370826406","0.948081358375997","0.948081358375998"
"514","613","0.950644970568611","0.950644970568611","0.94801468799728","0.948014687997281"
"515","449","0.953529649438754","0.953529649438754","0.947790499690825","0.947790499690825"
"516","791","0.975786475763014","0.975786475763014","0.947692325726561","0.947692325726558"
"517","649","0.957868092725629","0.957868092725629","0.94764690195205","0.947646901952062"
"518","225","0.952358620274061","0.952358620274061","0.947607339309734","0.94760733930974"
"519","659","0.952286574013935","0.952286574013935","0.947334430341909","0.947334430341904"
"520","445","0.949113443795018","0.949113443795018","0.947160794300635","0.947160794300635"
"521","708","0.951749660250096","0.951749660250096","0.946928913258174","0.946928913258174"
"522","617","0.952966425902958","0.952966425902958","0.946631460799283","0.94663146079928"
"523","688","0.948080646461597","0.948080646461597","0.946564424099803","0.946564424099803"
"524","781","0.949777914158139","0.949777914158139","0.946373570982707","0.946373570982707"
"525","668","0.946313082750583","0.946313082750583","0.946276786437071","0.946276786437071"
"526","183","0.954691192565032","0.954691192565032","0.945935451351138","0.945935451351139"
"527","147","0.976094236169604","0.976094236169604","0.945804308518276","0.945804308518276"
"528","315","0.973400836339014","0.973400836339014","0.945755221536144","0.945755221536149"
"529","819","0.974936970888016","0.974936970888016","0.945668037194745","0.945668037194745"
"530","669","0.948881283248664","0.948881283248664","0.945622613420234","0.945622613420234"
"531","25","0.948510708561913","0.948510708561913","0.94551601407844","0.94551601407844"
"532","515","0.948835521996851","0.948835521996851","0.945397326151493","0.945397326151493"
"533","18","0.949132256710116","0.949132256710116","0.945280469828357","0.945280469828357"
"534","322","0.973987808700802","0.973987808700802","0.945215997374213","0.945215997374211"
"535","533","0.947951604998673","0.947951604998673","0.94519365180772","0.945193651807726"
"536","785","0.953495794471123","0.953495794471123","0.945166177750556","0.945166177750559"
"537","88","0.945701959793267","0.945701959793267","0.945007194539769","0.945007194539769"
"538","305","0.947956461995428","0.947956461995428","0.944815608781148","0.944815608781148"
"539","438","0.948967293456458","0.948967293456458","0.944772016610449","0.944772016610449"
"540","218","0.950996849147584","0.950996849147584","0.944552956794664","0.944552956794664"
"541","173","0.953615493023775","0.953615493023775","0.944290671128942","0.944290671128943"
"542","774","0.947963583557503","0.947963583557503","0.944286641600558","0.944286641600558"
"543","707","0.95504833677531","0.95504833677531","0.944243782071383","0.944243782071387"
"544","179","0.949066333624093","0.949066333624093","0.944144875465594","0.944144875465594"
"545","767","0.948149838608817","0.948149838608817","0.944050364708951","0.944050364708951"
"546","289","0.944192729181651","0.944192729181651","0.943934241027339","0.943934241027339"
"547","406","0.973540216974718","0.973540216974718","0.943583672057931","0.943583672057929"
"548","803","0.955042904061238","0.955042904061238","0.943497952999581","0.943497952999584"
"549","435","0.951104952051159","0.95110495205116","0.943495755075008","0.943495755075006"
"550","131","0.954701304271351","0.954701304271351","0.943470112621655","0.943470112621657"
"551","499","0.945064937404285","0.945064937404285","0.943283289032942","0.943283289032942"
"552","99","0.9516777148344","0.9516777148344","0.943281823749894","0.943281823749902"
"553","593","0.954833603761864","0.954833603761864","0.943255448655017","0.943255448655015"
"554","383","0.954891315011671","0.954891315011671","0.94319390676697","0.943193906766972"
"555","155","0.95102905992786","0.95102905992786","0.942976312234234","0.942976312234228"
"556","643","0.946870109841569","0.946870109841569","0.94285469374119","0.942854693741193"
"557","809","0.946098298889829","0.946098298889829","0.942746995437109","0.942746995437109"
"558","341","0.952301519628677","0.952301519628677","0.942588012226322","0.942588012226322"
"559","392","0.972121284744882","0.972121284744882","0.94227883750304","0.942278837503044"
"560","298","0.942254944050295","0.942254944050295","0.942070400989359","0.942070400989359"
"561","655","0.944802482553208","0.944802482553208","0.941900061834945","0.941900061834945"
"562","567","0.976702587522199","0.976702587522199","0.941732286925865","0.941732286925867"
"563","551","0.951707195048817","0.951707195048817","0.941686130509831","0.941686130509832"
"564","228","0.944702946071923","0.944702946071923","0.941526414657519","0.94152641465752"
"565","599","0.945234935090029","0.945234935090029","0.941342155314142","0.941342155314142"
"566","141","0.950286474529799","0.950286474529799","0.940912461060103","0.940912461060101"
"567","761","0.952786190909982","0.952786190909982","0.940854582379678","0.940854582379676"
"568","428","0.946100443371486","0.946100443371486","0.940793773133156","0.940793773133159"
"569","616","0.972215957841393","0.972215957841393","0.940572515392798","0.940572515392798"
"570","332","0.968283582089552","0.968283582089552","0.940559440559441","0.940559440559441"
"571","389","0.945305069639217","0.945305069639217","0.940421957559542","0.940421957559542"
"572","75","0.943469937215777","0.943469937215777","0.940283121990675","0.940283121990678"
"573","718","0.940797698086156","0.940797698086156","0.940126703025223","0.940126703025223"
"574","742","0.974521389941185","0.974521389941185","0.93992632556831","0.939926325568315"
"575","508","0.94046066289572","0.94046066289572","0.939644624902192","0.939644624902192"
"576","696","0.938924719472707","0.938924719472707","0.939493334427411","0.939493334427418"
"577","784","0.97626334382744","0.97626334382744","0.93928160102687","0.939281601026878"
"578","11","0.942278533761095","0.942278533761095","0.938738713657317","0.938738713657317"
"579","172","0.940199581871481","0.940199581871481","0.938579364125768","0.938579364125768"
"580","154","0.976603322238191","0.976603322238191","0.938556285917751","0.938556285917755"
"581","140","0.976193255580204","0.976193255580204","0.938480091199217","0.938480091199221"
"582","574","0.976052895846772","0.976052895846772","0.938444191764523","0.938444191764524"
"583","760","0.941110525701688","0.941110525701688","0.938072742511671","0.938072742511671"
"584","351","0.946599336232366","0.946599336232366","0.938000211000759","0.938000211000765"
"585","777","0.9734693003845","0.9734693003845","0.937962113641492","0.937962113641488"
"586","735","0.973963904636457","0.973963904636457","0.937890314772104","0.937890314772108"
"587","393","0.94355961066439","0.94355961066439","0.93756209136919","0.937562091369195"
"588","602","0.970395811654519","0.970395811654519","0.937195770607008","0.937195770607011"
"589","648","0.940886228526805","0.940886228526805","0.936636765123919","0.936636765123919"
"590","525","0.974276556649477","0.974276556649477","0.936625042859529","0.936625042859528"
"591","431","0.940505332224929","0.940505332224929","0.936356163420088","0.936356163420088"
"592","711","0.939937490438555","0.939937490438555","0.936274107569359","0.936274107569359"
"593","771","0.94118712987255","0.942298240983661","0.936219892096556","0.93621989209656"
"594","382","0.938793843393592","0.938793843393592","0.936122817094578","0.936122817094578"
"595","729","0.944052991101462","0.944052991101462","0.935909252090226","0.935909252090223"
"596","561","0.944966259579988","0.944966259579988","0.935834522654741","0.935834522654741"
"597","802","0.938732266490103","0.938732266490103","0.935819869824254","0.935819869824254"
"598","592","0.938665668736005","0.938665668736005","0.935761624823067","0.935761624823067"
"599","603","0.941330738025591","0.941330738025591","0.935649896990602","0.935649896990596"
"600","640","0.941851223984206","0.941851223984206","0.935608136423713","0.935608136423719"
"601","364","0.975577782146474","0.975577782146474","0.934854980936668","0.93485498093667"
"602","813","0.941329315199478","0.941329315199478","0.934576577157409","0.934576577157417"
"603","221","0.938274221669176","0.938274221669176","0.934568518100642","0.934568518100642"
"604","703","0.933585182342705","0.933585182342705","0.933858588463534","0.933858588463538"
"605","691","0.938702831550258","0.938702831550258","0.933756018650123","0.933756018650125"
"606","130","0.936619729902987","0.936619729902987","0.933632568553267","0.933632568553267"
"607","550","0.937125735726548","0.937125735726548","0.933431092134067","0.933431092134067"
"608","309","0.942229675825264","0.942229675825264","0.933210200714472","0.933210200714467"
"609","65","0.93504568951681","0.93504568951681","0.931570182662185","0.931570182662185"
"610","770","0.972555803648393","0.972555803648393","0.931484097283072","0.93148409728307"
"611","285","0.935721991619921","0.935721991619921","0.931441604074659","0.931441604074656"
"612","340","0.935366744717557","0.935366744717557","0.931292145203689","0.931292145203689"
"613","72","0.935670752791133","0.935670752791133","0.931282987184634","0.931282987184634"
"614","275","0.935923050220119","0.935923050220119","0.930935715102086","0.930935715102086"
"615","357","0.977367966159085","0.977367966159085","0.930429826129513","0.930429826129515"
"616","519","0.938091015236913","0.938091015236913","0.929934560459044","0.929934560459049"
"617","518","0.97307457232525","0.97307457232525","0.929899393665874","0.929899393665876"
"618","728","0.973039103071708","0.973039103071708","0.929791695361793","0.929791695361793"
"619","495","0.935717542764611","0.935717542764611","0.929418780825892","0.929418780825895"
"620","645","0.935635393813703","0.935635393813703","0.929398999504734","0.92939899950474"
"621","81","0.930201186683651","0.930201186683651","0.928335204011359","0.928335204011359"
"622","485","0.932338522589418","0.932338522589418","0.928256811368252","0.928256811368253"
"623","492","0.928508597527415","0.928508597527415","0.927331118802219","0.927331118802219"
"624","282","0.931717468670569","0.931717468670569","0.927035864267901","0.927035864267901"
"625","68","0.934318764042545","0.934318764042545","0.92692486907696","0.92692486907696"
"626","278","0.930294881368846","0.930294881368846","0.92582004565822","0.925820045658221"
"627","98","0.972429534594734","0.972429534594734","0.925795868487916","0.925795868487918"
"628","293","0.923978411996214","0.923978411996214","0.924513013178756","0.924513013178757"
"629","713","0.924310516300793","0.924310516300793","0.924367217515407","0.924367217515408"
"630","503","0.923706625503839","0.923706625503839","0.924253658079131","0.924253658079132"
"631","706","0.922864273783778","0.922864273783778","0.923753996559515","0.923753996559516"
"632","704","0.924101362880218","0.924101362880218","0.923534204102206","0.923534204102206"
"633","76","0.925489617743439","0.925489617743439","0.923290234474593","0.923290234474597"
"634","699","0.923642663787594","0.923642663787594","0.923172279189171","0.923172279189175"
"635","542","0.927356406480118","0.927356406480118","0.923096870529633","0.923096870529634"
"636","238","0.974895512550602","0.974895512550602","0.92304626484698","0.923046264846992"
"637","488","0.92873247501803","0.92873247501803","0.922772256916869","0.92277225691687"
"638","73","0.923170794172753","0.923170794172753","0.922757604086381","0.922757604086383"
"639","83","0.923389196727335","0.923389196727335","0.922559790874803","0.922559790874804"
"640","286","0.924725505570997","0.924725505570997","0.922343661625116","0.92234366162512"
"641","496","0.924213632027874","0.924213632027874","0.921647652176971","0.921647652176975"
"642","693","0.940616967686095","0.940616967686095","0.921507717645818","0.921507717645818"
"643","77","0.932332440106047","0.932332440106047","0.921191949148817","0.921191949148817"
"644","501","0.923201669996634","0.923201669996634","0.920965929238551","0.920965929238551"
"645","639","0.929238646975731","0.929238646975731","0.920551620456524","0.920551620456524"
"646","689","0.923009134351022","0.923009134351022","0.920222664412084","0.920222664412076"
"647","262","0.922157396367536","0.922157396367536","0.91995158704807","0.91995158704807"
"648","291","0.921127655266345","0.921127655266345","0.919950488085784","0.919950488085784"
"649","472","0.921989329140645","0.921989329140645","0.919854878366854","0.919854878366853"
"650","52","0.920803134743295","0.920803134743295","0.918725145136286","0.918725145136286"
"651","511","0.969110738093033","0.969110738093033","0.918228414182768","0.91822841418278"
"652","66","0.920291435785147","0.920291435785147","0.918138299275271","0.918138299275274"
"653","279","0.921678271479839","0.921678271479839","0.918103865123626","0.918103865123629"
"654","61","0.925598248074738","0.925598248074738","0.917985909838203","0.917985909838201"
"655","283","0.916914852334091","0.916914852334091","0.917981147668295","0.9179811476683"
"656","489","0.921336169375788","0.921336169375788","0.917864291345159","0.917864291345161"
"657","812","0.972442128244276","0.972442128244276","0.916946291515132","0.916946291515134"
"658","69","0.919494186610818","0.919494186610818","0.9166957281138","0.916695728113803"
"659","374","0.95","0.95","0.916666666666667","0.916666666666667"
"660","308","0.971834558798471","0.971834558798471","0.91653454697844","0.916534546978443"
"661","493","0.916223840425248","0.916223840425248","0.916455788014571","0.916455788014575"
"662","276","0.917043623546574","0.917043623546574","0.916197165556471","0.916197165556478"
"663","478","0.920266074665359","0.920266074665359","0.915970046683918","0.915970046683918"
"664","486","0.91663026511851","0.91663026511851","0.915770035547767","0.915770035547768"
"665","287","0.928152749480052","0.928152749480052","0.915702998848288","0.915702998848295"
"666","269","0.917951049030698","0.917951049030698","0.915585409883627","0.915585409883628"
"667","497","0.92719456852487","0.92719456852487","0.915255354876902","0.915255354876904"
"668","479","0.917429089508738","0.917429089508738","0.915011751570051","0.915011751570053"
"669","697","0.915286087584801","0.915286087584801","0.914889766756244","0.914889766756244"
"670","268","0.921491492145589","0.921491492145589","0.914804414018656","0.914804414018655"
"671","448","0.975706526699851","0.975706526699851","0.91477987052759","0.914779870527587"
"672","301","0.970323430085137","0.970323430085137","0.914754960715761","0.914754960715762"
"673","481","0.921614320622689","0.921614320622689","0.914741040526799","0.9147410405268"
"674","271","0.921847764738487","0.921847764738487","0.914700012601434","0.914700012601438"
"675","59","0.91854588062669","0.91854588062669","0.914440291181047","0.914440291181052"
"676","475","0.918927753860562","0.918927753860562","0.914356403726508","0.914356403726508"
"677","265","0.918843720247116","0.918843720247116","0.914331493914679","0.91433149391468"
"678","28","0.974750564973669","0.974750564973669","0.914209142780111","0.914209142780109"
"679","642","0.922860141707278","0.922860141707278","0.913940995982194","0.9139409959822"
"680","58","0.920206140080608","0.920206140080608","0.913862237018325","0.913862237018325"
"681","6","0.912740832077423","0.912740832077423","0.913480164463369","0.913480164463373"
"682","273","0.930259760640904","0.930259760640904","0.912874269922721","0.912874269922727"
"683","638","0.921859310598958","0.921859310598958","0.912768769543213","0.912768769543215"
"684","1","0.915678557920479","0.915678557920479","0.912506483877491","0.912506483877489"
"685","687","0.918448253552791","0.918448253552791","0.912416368969994","0.912416368969996"
"686","483","0.930239104512905","0.930239104512905","0.912305007458291","0.912305007458292"
"687","272","0.917036047178656","0.917036047178656","0.912273503872743","0.912273503872746"
"688","482","0.916966602734211","0.916966602734211","0.912107194246713","0.912107194246715"
"689","385","0.974789977800765","0.974789977800765","0.911755526315018","0.911755526315024"
"690","21","0.973290320400131","0.973290320400131","0.911345247061375","0.911345247061379"
"691","55","0.914995567462866","0.914995567462866","0.910688067614021","0.910688067614021"
"692","63","0.930324501054716","0.930324501054716","0.910679275915729","0.910679275915728"
"693","50","0.916160381475107","0.916160381475107","0.909957624014231","0.909957624014227"
"694","62","0.914494068392191","0.914494068392191","0.909779592123811","0.909779592123814"
"695","280","0.928618291749387","0.928618291749387","0.9093312155109","0.909331215510898"
"696","641","0.910422298691769","0.910422298691769","0.909291286547822","0.909291286547822"
"697","692","0.911183181208626","0.911183181208626","0.908718727196533","0.908718727196536"
"698","626","0.913592292587138","0.913592292587138","0.908700406378013","0.908700406378013"
"699","51","0.914169657033749","0.914169657033749","0.907767392177147","0.907767392177147"
"700","54","0.917038236431038","0.917038236431038","0.907312055469755","0.907312055469754"
"701","681","0.908906756277814","0.908906756277814","0.906753416307428","0.906753416307428"
"702","70","0.927296119350492","0.927296119350492","0.906715685268923","0.906715685268921"
"703","721","0.970191868461847","0.970191868461847","0.906240200919612","0.906240200919613"
"704","260","0.913896551461954","0.913896551461954","0.905651157134024","0.905651157134032"
"705","470","0.913980585075399","0.913980585075399","0.905645296001829","0.905645296001837"
"706","763","0.973301358814904","0.973301358814904","0.905593278453599","0.905593278453599"
"707","701","0.911539959723154","0.911539959723154","0.904486623431048","0.904486623431057"
"708","3","0.90954435774995","0.90954435774995","0.904388815787546","0.904388815787546"
"709","490","0.925661693972307","0.925661693972307","0.90414777672603","0.904147776726026"
"710","261","0.908842977279679","0.908842977279679","0.903248459254874","0.903248459254875"
"711","71","0.906844204415654","0.906844204415654","0.902996796891255","0.902996796891262"
"712","471","0.908277823319933","0.908277823319933","0.902890197549461","0.90289019754946"
"713","584","0.900927318295739","0.911453634085213","0.902806529337903","0.902806529337903"
"714","805","0.976175743349215","0.976175743349215","0.901564482711125","0.901564482711129"
"715","264","0.910294492005744","0.910294492005744","0.900971043076391","0.900971043076393"
"716","474","0.909814575374173","0.909814575374173","0.900568090237991","0.900568090237983"
"717","441","0.971401059878517","0.971401059878517","0.90051240948214","0.900512409482141"
"718","684","0.906845591861555","0.906845591861555","0.900453065518666","0.900453065518671"
"719","281","0.902077579777464","0.902077579777464","0.900098467020874","0.900098467020876"
"720","416","0.95","0.95","0.9","0.9"
"721","491","0.902199277330856","0.902199277330856","0.899603201350405","0.899603201350403"
"722","651","0.959721422046306","0.959721422046306","0.899360697005841","0.899360697005844"
"723","553","0.972244843094785","0.972244843094785","0.899331391344866","0.899331391344868"
"724","266","0.918040614692898","0.918040614692898","0.899233217380601","0.899233217380604"
"725","636","0.900621984658072","0.900621984658072","0.898595086612881","0.898595086612885"
"726","595","0.975169418553368","0.975169418553368","0.898573840008674","0.898573840008671"
"727","631","0.906778491675163","0.906778491675163","0.898329137739537","0.898329137739546"
"728","74","0.900083104718675","0.900083104718675","0.897534954327127","0.897534954327127"
"729","56","0.917171120762694","0.917171120762694","0.896844806011177","0.896844806011182"
"730","633","0.900676768677301","0.900676768677301","0.896077730335169","0.89607773033517"
"731","690","0.895403834526005","0.895403834526005","0.895957210804411","0.895957210804411"
